   rho_c        M         M_0         R         Omega      Omega_p       T/W           C*J/GM_s^2      I        h_plus       h_minus       Z_p      Z_b        Z_f       omega_c/Omega   r_e     r_ratio     Omega_pa    Omega+    u_phi
5.00000e+14 2.39824e-01 2.41613e-01 1.62222e+01 2.40006e-01 2.73662e-01 2.13161e-02 2.80665e-02 1.02773e-01 0.00000e+00 0.00000e+00 3.16874e-02 1.68769e-01 -1.05263e-01 1.10047e-01 4.32315e-01 7.07422e-01
r/(r+r_e)  cos(theta)     rho        gamma      alpha      omega     pressure
1.7186e-01 7.3438e-01 -1.5016e-01 -1.6028e-03 7.4274e-02 2.1245e-02 6.3055e+33
1.7186e-01 7.5000e-01 -1.5013e-01 -1.6018e-03 7.4257e-02 2.1234e-02 6.2947e+33
1.7186e-01 7.6562e-01 -1.5009e-01 -1.6008e-03 7.4239e-02 2.1223e-02 6.2837e+33
1.7186e-01 7.8125e-01 -1.5005e-01 -1.5997e-03 7.4221e-02 2.1211e-02 6.2724e+33
1.7186e-01 7.9688e-01 -1.5001e-01 -1.5987e-03 7.4202e-02 2.1199e-02 6.2609e+33
1.7186e-01 8.1250e-01 -1.4997e-01 -1.5976e-03 7.4183e-02 2.1187e-02 6.2491e+33
1.7186e-01 8.2812e-01 -1.4993e-01 -1.5964e-03 7.4163e-02 2.1175e-02 6.2370e+33
1.7186e-01 8.4375e-01 -1.4989e-01 -1.5952e-03 7.4143e-02 2.1162e-02 6.2247e+33
1.7186e-01 8.5938e-01 -1.4984e-01 -1.5939e-03 7.4122e-02 2.1149e-02 6.2122e+33
1.7186e-01 8.7500e-01 -1.4980e-01 -1.5926e-03 7.4102e-02 2.1136e-02 6.1995e+33
1.7186e-01 8.9062e-01 -1.4976e-01 -1.5913e-03 7.4082e-02 2.1122e-02 6.1868e+33
1.7186e-01 9.0625e-01 -1.4971e-01 -1.5900e-03 7.4062e-02 2.1109e-02 6.1739e+33
1.7186e-01 9.2188e-01 -1.4967e-01 -1.5888e-03 7.4041e-02 2.1096e-02 6.1608e+33
1.7186e-01 9.3750e-01 -1.4962e-01 -1.5875e-03 7.4018e-02 2.1082e-02 6.1473e+33
1.7186e-01 9.5312e-01 -1.4957e-01 -1.5862e-03 7.3994e-02 2.1068e-02 6.1331e+33
1.7186e-01 9.6875e-01 -1.4952e-01 -1.5842e-03 7.3968e-02 2.1054e-02 6.1183e+33
1.7186e-01 9.8438e-01 -1.4947e-01 -1.5806e-03 7.3945e-02 2.1036e-02 6.1033e+33
1.7186e-01 1.0000e+00 -1.4943e-01 -1.5737e-03 7.3929e-02 2.1012e-02 6.0900e+33
1.7967e-01 0.0000e+00 -1.4902e-01 -1.5723e-03 7.3705e-02 2.1003e-02 6.1782e+33
1.7967e-01 1.5625e-02 -1.4902e-01 -1.5723e-03 7.3705e-02 2.1003e-02 6.1781e+33
1.7967e-01 3.1250e-02 -1.4902e-01 -1.5723e-03 7.3704e-02 2.1002e-02 6.1777e+33
1.7967e-01 4.6875e-02 -1.4902e-01 -1.5722e-03 7.3703e-02 2.1002e-02 6.1770e+33
1.7967e-01 6.2500e-02 -1.4902e-01 -1.5721e-03 7.3701e-02 2.1001e-02 6.1761e+33
1.7967e-01 7.8125e-02 -1.4901e-01 -1.5720e-03 7.3700e-02 2.0999e-02 6.1749e+33
1.7967e-01 9.3750e-02 -1.4901e-01 -1.5719e-03 7.3697e-02 2.0998e-02 6.1735e+33
1.7967e-01 1.0938e-01 -1.4900e-01 -1.5717e-03 7.3695e-02 2.0996e-02 6.1718e+33
1.7967e-01 1.2500e-01 -1.4900e-01 -1.5715e-03 7.3691e-02 2.0994e-02 6.1699e+33
1.7967e-01 1.4062e-01 -1.4899e-01 -1.5713e-03 7.3688e-02 2.0992e-02 6.1678e+33
1.7967e-01 1.5625e-01 -1.4898e-01 -1.5711e-03 7.3684e-02 2.0990e-02 6.1654e+33
1.7967e-01 1.7188e-01 -1.4897e-01 -1.5709e-03 7.3680e-02 2.0987e-02 6.1628e+33
1.7967e-01 1.8750e-01 -1.4896e-01 -1.5706e-03 7.3675e-02 2.0984e-02 6.1599e+33
1.7967e-01 2.0312e-01 -1.4895e-01 -1.5703e-03 7.3670e-02 2.0981e-02 6.1568e+33
1.7967e-01 2.1875e-01 -1.4894e-01 -1.5700e-03 7.3665e-02 2.0977e-02 6.1535e+33
1.7967e-01 2.3438e-01 -1.4893e-01 -1.5697e-03 7.3659e-02 2.0973e-02 6.1499e+33
1.7967e-01 2.5000e-01 -1.4891e-01 -1.5693e-03 7.3653e-02 2.0969e-02 6.1461e+33
1.7967e-01 2.6562e-01 -1.4890e-01 -1.5690e-03 7.3647e-02 2.0965e-02 6.1420e+33
1.7967e-01 2.8125e-01 -1.4889e-01 -1.5686e-03 7.3640e-02 2.0960e-02 6.1376e+33
1.7967e-01 2.9688e-01 -1.4887e-01 -1.5682e-03 7.3632e-02 2.0955e-02 6.1330e+33
1.7967e-01 3.1250e-01 -1.4885e-01 -1.5677e-03 7.3624e-02 2.0950e-02 6.1281e+33
1.7967e-01 3.2812e-01 -1.4883e-01 -1.5672e-03 7.3616e-02 2.0945e-02 6.1229e+33
1.7967e-01 3.4375e-01 -1.4882e-01 -1.5667e-03 7.3607e-02 2.0939e-02 6.1175e+33
1.7967e-01 3.5938e-01 -1.4880e-01 -1.5662e-03 7.3598e-02 2.0933e-02 6.1118e+33
1.7967e-01 3.7500e-01 -1.4878e-01 -1.5656e-03 7.3588e-02 2.0927e-02 6.1059e+33
1.7967e-01 3.9062e-01 -1.4876e-01 -1.5650e-03 7.3578e-02 2.0921e-02 6.0998e+33
1.7967e-01 4.0625e-01 -1.4873e-01 -1.5644e-03 7.3568e-02 2.0914e-02 6.0934e+33
1.7967e-01 4.2188e-01 -1.4871e-01 -1.5638e-03 7.3557e-02 2.0907e-02 6.0867e+33
1.7967e-01 4.3750e-01 -1.4869e-01 -1.5632e-03 7.3546e-02 2.0900e-02 6.0799e+33
1.7967e-01 4.5312e-01 -1.4866e-01 -1.5625e-03 7.3535e-02 2.0893e-02 6.0728e+33
1.7967e-01 4.6875e-01 -1.4864e-01 -1.5618e-03 7.3523e-02 2.0885e-02 6.0655e+33
1.7967e-01 4.8438e-01 -1.4861e-01 -1.5611e-03 7.3511e-02 2.0877e-02 6.0580e+33
1.7967e-01 5.0000e-01 -1.4859e-01 -1.5604e-03 7.3498e-02 2.0869e-02 6.0502e+33
1.7967e-01 5.1562e-01 -1.4856e-01 -1.5597e-03 7.3485e-02 2.0860e-02 6.0422e+33
1.7967e-01 5.3125e-01 -1.4853e-01 -1.5589e-03 7.3472e-02 2.0852e-02 6.0339e+33
1.7967e-01 5.4688e-01 -1.4850e-01 -1.5582e-03 7.3458e-02 2.0843e-02 6.0254e+33
1.7967e-01 5.6250e-01 -1.4847e-01 -1.5574e-03 7.3444e-02 2.0833e-02 6.0166e+33
1.7967e-01 5.7812e-01 -1.4844e-01 -1.5565e-03 7.3429e-02 2.0824e-02 6.0075e+33
1.7967e-01 5.9375e-01 -1.4841e-01 -1.5557e-03 7.3414e-02 2.0814e-02 5.9982e+33
1.7967e-01 6.0938e-01 -1.4837e-01 -1.5548e-03 7.3398e-02 2.0804e-02 5.9886e+33
1.7967e-01 6.2500e-01 -1.4834e-01 -1.5538e-03 7.3382e-02 2.0794e-02 5.9788e+33
1.7967e-01 6.4062e-01 -1.4830e-01 -1.5529e-03 7.3365e-02 2.0783e-02 5.9687e+33
1.7967e-01 6.5625e-01 -1.4827e-01 -1.5519e-03 7.3348e-02 2.0772e-02 5.9584e+33
1.7967e-01 6.7188e-01 -1.4823e-01 -1.5509e-03 7.3331e-02 2.0761e-02 5.9478e+33
1.7967e-01 6.8750e-01 -1.4819e-01 -1.5499e-03 7.3314e-02 2.0750e-02 5.9371e+33
1.7967e-01 7.0312e-01 -1.4816e-01 -1.5488e-03 7.3296e-02 2.0738e-02 5.9262e+33
1.7967e-01 7.1875e-01 -1.4812e-01 -1.5478e-03 7.3278e-02 2.0726e-02 5.9151e+33
1.7967e-01 7.3438e-01 -1.4808e-01 -1.5467e-03 7.3260e-02 2.0714e-02 5.9037e+33
1.7967e-01 7.5000e-01 -1.4804e-01 -1.5457e-03 7.3241e-02 2.0702e-02 5.8922e+33
1.7967e-01 7.6562e-01 -1.4800e-01 -1.5446e-03 7.3222e-02 2.0689e-02 5.8803e+33
1.7967e-01 7.8125e-01 -1.4796e-01 -1.5435e-03 7.3202e-02 2.0677e-02 5.8682e+33
1.7967e-01 7.9688e-01 -1.4791e-01 -1.5424e-03 7.3181e-02 2.0664e-02 5.8558e+33
1.7967e-01 8.1250e-01 -1.4787e-01 -1.5412e-03 7.3160e-02 2.0650e-02 5.8430e+33
1.7967e-01 8.2812e-01 -1.4782e-01 -1.5400e-03 7.3138e-02 2.0637e-02 5.8300e+33
1.7967e-01 8.4375e-01 -1.4778e-01 -1.5387e-03 7.3116e-02 2.0623e-02 5.8168e+33
1.7967e-01 8.5938e-01 -1.4773e-01 -1.5373e-03 7.3094e-02 2.0608e-02 5.8033e+33
1.7967e-01 8.7500e-01 -1.4768e-01 -1.5359e-03 7.3071e-02 2.0594e-02 5.7897e+33
1.7967e-01 8.9062e-01 -1.4764e-01 -1.5345e-03 7.3049e-02 2.0579e-02 5.7761e+33
1.7967e-01 9.0625e-01 -1.4759e-01 -1.5331e-03 7.3027e-02 2.0564e-02 5.7623e+33
1.7967e-01 9.2188e-01 -1.4754e-01 -1.5318e-03 7.3004e-02 2.0549e-02 5.7483e+33
1.7967e-01 9.3750e-01 -1.4749e-01 -1.5306e-03 7.2980e-02 2.0535e-02 5.7338e+33
1.7967e-01 9.5312e-01 -1.4743e-01 -1.5291e-03 7.2953e-02 2.0520e-02 5.7185e+33
1.7967e-01 9.6875e-01 -1.4738e-01 -1.5270e-03 7.2924e-02 2.0503e-02 5.7025e+33
1.7967e-01 9.8438e-01 -1.4732e-01 -1.5232e-03 7.2899e-02 2.0484e-02 5.6864e+33
1.7967e-01 1.0000e+00 -1.4728e-01 -1.5155e-03 7.2882e-02 2.0456e-02 5.6725e+33
1.8748e-01 0.0000e+00 -1.4680e-01 -1.5127e-03 7.2620e-02 2.0419e-02 5.7619e+33
1.8748e-01 1.5625e-02 -1.4680e-01 -1.5127e-03 7.2619e-02 2.0419e-02 5.7617e+33
1.8748e-01 3.1250e-02 -1.4679e-01 -1.5127e-03 7.2619e-02 2.0418e-02 5.7613e+33
1.8748e-01 4.6875e-02 -1.4679e-01 -1.5126e-03 7.2618e-02 2.0417e-02 5.7606e+33
1.8748e-01 6.2500e-02 -1.4679e-01 -1.5125e-03 7.2616e-02 2.0416e-02 5.7596e+33
1.8748e-01 7.8125e-02 -1.4678e-01 -1.5124e-03 7.2614e-02 2.0415e-02 5.7584e+33
1.8748e-01 9.3750e-02 -1.4678e-01 -1.5123e-03 7.2611e-02 2.0414e-02 5.7569e+33
1.8748e-01 1.0938e-01 -1.4677e-01 -1.5121e-03 7.2608e-02 2.0412e-02 5.7551e+33
1.8748e-01 1.2500e-01 -1.4676e-01 -1.5119e-03 7.2605e-02 2.0410e-02 5.7530e+33
1.8748e-01 1.4062e-01 -1.4676e-01 -1.5117e-03 7.2601e-02 2.0407e-02 5.7508e+33
1.8748e-01 1.5625e-01 -1.4675e-01 -1.5114e-03 7.2597e-02 2.0404e-02 5.7482e+33
1.8748e-01 1.7188e-01 -1.4674e-01 -1.5112e-03 7.2593e-02 2.0401e-02 5.7454e+33
1.8748e-01 1.8750e-01 -1.4673e-01 -1.5109e-03 7.2588e-02 2.0398e-02 5.7423e+33
1.8748e-01 2.0312e-01 -1.4672e-01 -1.5106e-03 7.2582e-02 2.0394e-02 5.7390e+33
1.8748e-01 2.1875e-01 -1.4670e-01 -1.5103e-03 7.2576e-02 2.0391e-02 5.7355e+33
1.8748e-01 2.3438e-01 -1.4669e-01 -1.5099e-03 7.2570e-02 2.0386e-02 5.7316e+33
1.8748e-01 2.5000e-01 -1.4668e-01 -1.5096e-03 7.2563e-02 2.0382e-02 5.7275e+33
1.8748e-01 2.6562e-01 -1.4666e-01 -1.5092e-03 7.2556e-02 2.0377e-02 5.7231e+33
1.8748e-01 2.8125e-01 -1.4664e-01 -1.5088e-03 7.2548e-02 2.0372e-02 5.7185e+33
1.8748e-01 2.9688e-01 -1.4663e-01 -1.5083e-03 7.2540e-02 2.0367e-02 5.7135e+33
1.8748e-01 3.1250e-01 -1.4661e-01 -1.5078e-03 7.2531e-02 2.0362e-02 5.7083e+33
1.8748e-01 3.2812e-01 -1.4659e-01 -1.5073e-03 7.2522e-02 2.0356e-02 5.7028e+33
1.8748e-01 3.4375e-01 -1.4657e-01 -1.5068e-03 7.2513e-02 2.0349e-02 5.6970e+33
1.8748e-01 3.5938e-01 -1.4655e-01 -1.5062e-03 7.2503e-02 2.0343e-02 5.6910e+33
1.8748e-01 3.7500e-01 -1.4653e-01 -1.5057e-03 7.2492e-02 2.0336e-02 5.6846e+33
1.8748e-01 3.9062e-01 -1.4650e-01 -1.5050e-03 7.2481e-02 2.0329e-02 5.6781e+33
1.8748e-01 4.0625e-01 -1.4648e-01 -1.5044e-03 7.2470e-02 2.0322e-02 5.6713e+33
1.8748e-01 4.2188e-01 -1.4645e-01 -1.5037e-03 7.2458e-02 2.0314e-02 5.6642e+33
1.8748e-01 4.3750e-01 -1.4643e-01 -1.5031e-03 7.2446e-02 2.0307e-02 5.6569e+33
1.8748e-01 4.5312e-01 -1.4640e-01 -1.5024e-03 7.2434e-02 2.0298e-02 5.6493e+33
1.8748e-01 4.6875e-01 -1.4637e-01 -1.5017e-03 7.2421e-02 2.0290e-02 5.6415e+33
1.8748e-01 4.8438e-01 -1.4635e-01 -1.5009e-03 7.2407e-02 2.0281e-02 5.6334e+33
1.8748e-01 5.0000e-01 -1.4632e-01 -1.5002e-03 7.2394e-02 2.0272e-02 5.6251e+33
1.8748e-01 5.1562e-01 -1.4629e-01 -1.4994e-03 7.2380e-02 2.0263e-02 5.6166e+33
1.8748e-01 5.3125e-01 -1.4626e-01 -1.4986e-03 7.2365e-02 2.0254e-02 5.6077e+33
1.8748e-01 5.4688e-01 -1.4622e-01 -1.4978e-03 7.2350e-02 2.0244e-02 5.5986e+33
1.8748e-01 5.6250e-01 -1.4619e-01 -1.4969e-03 7.2334e-02 2.0234e-02 5.5892e+33
1.8748e-01 5.7812e-01 -1.4616e-01 -1.4960e-03 7.2318e-02 2.0223e-02 5.5796e+33
1.8748e-01 5.9375e-01 -1.4612e-01 -1.4951e-03 7.2301e-02 2.0213e-02 5.5696e+33
1.8748e-01 6.0938e-01 -1.4609e-01 -1.4942e-03 7.2284e-02 2.0202e-02 5.5594e+33
1.8748e-01 6.2500e-01 -1.4605e-01 -1.4932e-03 7.2266e-02 2.0190e-02 5.5489e+33
1.8748e-01 6.4062e-01 -1.4601e-01 -1.4922e-03 7.2248e-02 2.0179e-02 5.5382e+33
1.8748e-01 6.5625e-01 -1.4597e-01 -1.4912e-03 7.2230e-02 2.0167e-02 5.5272e+33
1.8748e-01 6.7188e-01 -1.4593e-01 -1.4901e-03 7.2211e-02 2.0155e-02 5.5160e+33
1.8748e-01 6.8750e-01 -1.4589e-01 -1.4891e-03 7.2192e-02 2.0142e-02 5.5046e+33
1.8748e-01 7.0312e-01 -1.4585e-01 -1.4880e-03 7.2173e-02 2.0130e-02 5.4929e+33
1.8748e-01 7.1875e-01 -1.4581e-01 -1.4869e-03 7.2153e-02 2.0117e-02 5.4811e+33
1.8748e-01 7.3438e-01 -1.4577e-01 -1.4858e-03 7.2133e-02 2.0104e-02 5.4690e+33
1.8748e-01 7.5000e-01 -1.4572e-01 -1.4846e-03 7.2113e-02 2.0090e-02 5.4566e+33
1.8748e-01 7.6562e-01 -1.4568e-01 -1.4835e-03 7.2091e-02 2.0077e-02 5.4440e+33
1.8748e-01 7.8125e-01 -1.4563e-01 -1.4823e-03 7.2070e-02 2.0063e-02 5.4311e+33
1.8748e-01 7.9688e-01 -1.4558e-01 -1.4811e-03 7.2047e-02 2.0048e-02 5.4179e+33
1.8748e-01 8.1250e-01 -1.4554e-01 -1.4799e-03 7.2024e-02 2.0034e-02 5.4044e+33
1.8748e-01 8.2812e-01 -1.4549e-01 -1.4786e-03 7.2000e-02 2.0019e-02 5.3905e+33
1.8748e-01 8.4375e-01 -1.4544e-01 -1.4772e-03 7.1976e-02 2.0004e-02 5.3765e+33
1.8748e-01 8.5938e-01 -1.4539e-01 -1.4758e-03 7.1952e-02 1.9988e-02 5.3622e+33
1.8748e-01 8.7500e-01 -1.4533e-01 -1.4744e-03 7.1928e-02 1.9972e-02 5.3478e+33
1.8748e-01 8.9062e-01 -1.4528e-01 -1.4729e-03 7.1904e-02 1.9956e-02 5.3332e+33
1.8748e-01 9.0625e-01 -1.4523e-01 -1.4715e-03 7.1879e-02 1.9940e-02 5.3185e+33
1.8748e-01 9.2188e-01 -1.4518e-01 -1.4701e-03 7.1854e-02 1.9924e-02 5.3036e+33
1.8748e-01 9.3750e-01 -1.4512e-01 -1.4687e-03 7.1827e-02 1.9908e-02 5.2882e+33
1.8748e-01 9.5312e-01 -1.4506e-01 -1.4672e-03 7.1798e-02 1.9891e-02 5.2721e+33
1.8748e-01 9.6875e-01 -1.4500e-01 -1.4651e-03 7.1767e-02 1.9873e-02 5.2553e+33
1.8748e-01 9.8438e-01 -1.4494e-01 -1.4613e-03 7.1740e-02 1.9852e-02 5.2383e+33
1.8748e-01 1.0000e+00 -1.4490e-01 -1.4540e-03 7.1721e-02 1.9824e-02 5.2233e+33
1.9529e-01 0.0000e+00 -1.4455e-01 -1.4548e-03 7.1524e-02 1.9851e-02 5.3548e+33
1.9529e-01 1.5625e-02 -1.4455e-01 -1.4548e-03 7.1523e-02 1.9851e-02 5.3547e+33
1.9529e-01 3.1250e-02 -1.4455e-01 -1.4548e-03 7.1522e-02 1.9850e-02 5.3542e+33
1.9529e-01 4.6875e-02 -1.4455e-01 -1.4547e-03 7.1521e-02 1.9849e-02 5.3535e+33
1.9529e-01 6.2500e-02 -1.4454e-01 -1.4546e-03 7.1519e-02 1.9848e-02 5.3525e+33
1.9529e-01 7.8125e-02 -1.4454e-01 -1.4545e-03 7.1517e-02 1.9847e-02 5.3511e+33
1.9529e-01 9.3750e-02 -1.4453e-01 -1.4543e-03 7.1514e-02 1.9845e-02 5.3495e+33
1.9529e-01 1.0938e-01 -1.4452e-01 -1.4541e-03 7.1511e-02 1.9843e-02 5.3476e+33
1.9529e-01 1.2500e-01 -1.4452e-01 -1.4539e-03 7.1507e-02 1.9841e-02 5.3454e+33
1.9529e-01 1.4062e-01 -1.4451e-01 -1.4537e-03 7.1503e-02 1.9838e-02 5.3430e+33
1.9529e-01 1.5625e-01 -1.4450e-01 -1.4535e-03 7.1499e-02 1.9835e-02 5.3403e+33
1.9529e-01 1.7188e-01 -1.4449e-01 -1.4532e-03 7.1494e-02 1.9832e-02 5.3373e+33
1.9529e-01 1.8750e-01 -1.4448e-01 -1.4529e-03 7.1488e-02 1.9828e-02 5.3341e+33
1.9529e-01 2.0312e-01 -1.4446e-01 -1.4526e-03 7.1482e-02 1.9824e-02 5.3305e+33
1.9529e-01 2.1875e-01 -1.4445e-01 -1.4522e-03 7.1476e-02 1.9820e-02 5.3267e+33
1.9529e-01 2.3438e-01 -1.4444e-01 -1.4519e-03 7.1469e-02 1.9816e-02 5.3227e+33
1.9529e-01 2.5000e-01 -1.4442e-01 -1.4515e-03 7.1462e-02 1.9811e-02 5.3183e+33
1.9529e-01 2.6562e-01 -1.4440e-01 -1.4511e-03 7.1454e-02 1.9806e-02 5.3136e+33
1.9529e-01 2.8125e-01 -1.4439e-01 -1.4506e-03 7.1446e-02 1.9800e-02 5.3087e+33
1.9529e-01 2.9688e-01 -1.4437e-01 -1.4502e-03 7.1437e-02 1.9794e-02 5.3034e+33
1.9529e-01 3.1250e-01 -1.4435e-01 -1.4497e-03 7.1427e-02 1.9788e-02 5.2979e+33
1.9529e-01 3.2812e-01 -1.4433e-01 -1.4491e-03 7.1417e-02 1.9782e-02 5.2920e+33
1.9529e-01 3.4375e-01 -1.4430e-01 -1.4486e-03 7.1407e-02 1.9775e-02 5.2859e+33
1.9529e-01 3.5938e-01 -1.4428e-01 -1.4480e-03 7.1396e-02 1.9768e-02 5.2794e+33
1.9529e-01 3.7500e-01 -1.4426e-01 -1.4474e-03 7.1384e-02 1.9761e-02 5.2727e+33
1.9529e-01 3.9062e-01 -1.4423e-01 -1.4467e-03 7.1372e-02 1.9753e-02 5.2657e+33
1.9529e-01 4.0625e-01 -1.4421e-01 -1.4460e-03 7.1360e-02 1.9745e-02 5.2585e+33
1.9529e-01 4.2188e-01 -1.4418e-01 -1.4453e-03 7.1347e-02 1.9737e-02 5.2510e+33
1.9529e-01 4.3750e-01 -1.4415e-01 -1.4446e-03 7.1334e-02 1.9728e-02 5.2432e+33
1.9529e-01 4.5312e-01 -1.4412e-01 -1.4439e-03 7.1321e-02 1.9720e-02 5.2352e+33
1.9529e-01 4.6875e-01 -1.4409e-01 -1.4431e-03 7.1307e-02 1.9710e-02 5.2269e+33
1.9529e-01 4.8438e-01 -1.4406e-01 -1.4424e-03 7.1292e-02 1.9701e-02 5.2183e+33
1.9529e-01 5.0000e-01 -1.4403e-01 -1.4416e-03 7.1277e-02 1.9691e-02 5.2095e+33
1.9529e-01 5.1562e-01 -1.4400e-01 -1.4407e-03 7.1262e-02 1.9681e-02 5.2004e+33
1.9529e-01 5.3125e-01 -1.4396e-01 -1.4399e-03 7.1246e-02 1.9671e-02 5.1911e+33
1.9529e-01 5.4688e-01 -1.4393e-01 -1.4390e-03 7.1230e-02 1.9660e-02 5.1814e+33
1.9529e-01 5.6250e-01 -1.4389e-01 -1.4382e-03 7.1213e-02 1.9649e-02 5.1714e+33
1.9529e-01 5.7812e-01 -1.4386e-01 -1.4372e-03 7.1195e-02 1.9638e-02 5.1612e+33
1.9529e-01 5.9375e-01 -1.4382e-01 -1.4363e-03 7.1177e-02 1.9626e-02 5.1506e+33
1.9529e-01 6.0938e-01 -1.4378e-01 -1.4353e-03 7.1158e-02 1.9614e-02 5.1398e+33
1.9529e-01 6.2500e-01 -1.4374e-01 -1.4343e-03 7.1139e-02 1.9602e-02 5.1286e+33
1.9529e-01 6.4062e-01 -1.4370e-01 -1.4332e-03 7.1119e-02 1.9589e-02 5.1173e+33
1.9529e-01 6.5625e-01 -1.4365e-01 -1.4321e-03 7.1099e-02 1.9576e-02 5.1056e+33
1.9529e-01 6.7188e-01 -1.4361e-01 -1.4310e-03 7.1079e-02 1.9563e-02 5.0937e+33
1.9529e-01 6.8750e-01 -1.4357e-01 -1.4299e-03 7.1058e-02 1.9550e-02 5.0816e+33
1.9529e-01 7.0312e-01 -1.4352e-01 -1.4287e-03 7.1037e-02 1.9536e-02 5.0693e+33
1.9529e-01 7.1875e-01 -1.4348e-01 -1.4276e-03 7.1016e-02 1.9522e-02 5.0567e+33
1.9529e-01 7.3438e-01 -1.4343e-01 -1.4264e-03 7.0994e-02 1.9507e-02 5.0439e+33
1.9529e-01 7.5000e-01 -1.4338e-01 -1.4252e-03 7.0972e-02 1.9493e-02 5.0309e+33
1.9529e-01 7.6562e-01 -1.4334e-01 -1.4240e-03 7.0949e-02 1.9478e-02 5.0175e+33
1.9529e-01 7.8125e-01 -1.4329e-01 -1.4228e-03 7.0925e-02 1.9463e-02 5.0039e+33
1.9529e-01 7.9688e-01 -1.4323e-01 -1.4216e-03 7.0901e-02 1.9447e-02 4.9899e+33
1.9529e-01 8.1250e-01 -1.4318e-01 -1.4203e-03 7.0876e-02 1.9432e-02 4.9756e+33
1.9529e-01 8.2812e-01 -1.4313e-01 -1.4189e-03 7.0850e-02 1.9415e-02 4.9609e+33
1.9529e-01 8.4375e-01 -1.4307e-01 -1.4175e-03 7.0824e-02 1.9399e-02 4.9460e+33
1.9529e-01 8.5938e-01 -1.4302e-01 -1.4160e-03 7.0797e-02 1.9382e-02 4.9309e+33
1.9529e-01 8.7500e-01 -1.4296e-01 -1.4145e-03 7.0771e-02 1.9364e-02 4.9157e+33
1.9529e-01 8.9062e-01 -1.4291e-01 -1.4129e-03 7.0745e-02 1.9347e-02 4.9003e+33
1.9529e-01 9.0625e-01 -1.4285e-01 -1.4114e-03 7.0719e-02 1.9329e-02 4.8848e+33
1.9529e-01 9.2188e-01 -1.4279e-01 -1.4100e-03 7.0691e-02 1.9312e-02 4.8691e+33
1.9529e-01 9.3750e-01 -1.4273e-01 -1.4086e-03 7.0662e-02 1.9294e-02 4.8528e+33
1.9529e-01 9.5312e-01 -1.4267e-01 -1.4071e-03 7.0631e-02 1.9276e-02 4.8358e+33
1.9529e-01 9.6875e-01 -1.4260e-01 -1.4048e-03 7.0597e-02 1.9257e-02 4.8180e+33
1.9529e-01 9.8438e-01 -1.4254e-01 -1.4008e-03 7.0568e-02 1.9234e-02 4.8001e+33
1.9529e-01 1.0000e+00 -1.4249e-01 -1.3929e-03 7.0547e-02 1.9202e-02 4.7847e+33
2.0310e-01 0.0000e+00 -1.4207e-01 -1.3924e-03 7.0315e-02 1.9203e-02 4.9187e+33
2.0310e-01 1.5625e-02 -1.4207e-01 -1.3924e-03 7.0314e-02 1.9202e-02 4.9186e+33
2.0310e-01 3.1250e-02 -1.4207e-01 -1.3924e-03 7.0314e-02 1.9202e-02 4.9181e+33
2.0310e-01 4.6875e-02 -1.4207e-01 -1.3923e-03 7.0312e-02 1.9201e-02 4.9173e+33
2.0310e-01 6.2500e-02 -1.4206e-01 -1.3922e-03 7.0310e-02 1.9200e-02 4.9162e+33
2.0310e-01 7.8125e-02 -1.4206e-01 -1.3921e-03 7.0308e-02 1.9198e-02 4.9148e+33
2.0310e-01 9.3750e-02 -1.4205e-01 -1.3919e-03 7.0305e-02 1.9196e-02 4.9132e+33
2.0310e-01 1.0938e-01 -1.4204e-01 -1.3917e-03 7.0301e-02 1.9194e-02 4.9112e+33
2.0310e-01 1.2500e-01 -1.4204e-01 -1.3915e-03 7.0297e-02 1.9192e-02 4.9089e+33
2.0310e-01 1.4062e-01 -1.4203e-01 -1.3913e-03 7.0293e-02 1.9189e-02 4.9063e+33
2.0310e-01 1.5625e-01 -1.4202e-01 -1.3910e-03 7.0288e-02 1.9186e-02 4.9035e+33
2.0310e-01 1.7188e-01 -1.4200e-01 -1.3907e-03 7.0283e-02 1.9182e-02 4.9003e+33
2.0310e-01 1.8750e-01 -1.4199e-01 -1.3904e-03 7.0277e-02 1.9178e-02 4.8969e+33
2.0310e-01 2.0312e-01 -1.4198e-01 -1.3901e-03 7.0270e-02 1.9174e-02 4.8932e+33
2.0310e-01 2.1875e-01 -1.4196e-01 -1.3898e-03 7.0263e-02 1.9169e-02 4.8892e+33
2.0310e-01 2.3438e-01 -1.4195e-01 -1.3894e-03 7.0256e-02 1.9165e-02 4.8849e+33
2.0310e-01 2.5000e-01 -1.4193e-01 -1.3890e-03 7.0248e-02 1.9159e-02 4.8803e+33
2.0310e-01 2.6562e-01 -1.4191e-01 -1.3885e-03 7.0240e-02 1.9154e-02 4.8754e+33
2.0310e-01 2.8125e-01 -1.4189e-01 -1.3881e-03 7.0230e-02 1.9148e-02 4.8702e+33
2.0310e-01 2.9688e-01 -1.4187e-01 -1.3876e-03 7.0221e-02 1.9142e-02 4.8647e+33
2.0310e-01 3.1250e-01 -1.4185e-01 -1.3871e-03 7.0211e-02 1.9135e-02 4.8588e+33
2.0310e-01 3.2812e-01 -1.4183e-01 -1.3865e-03 7.0200e-02 1.9128e-02 4.8527e+33
2.0310e-01 3.4375e-01 -1.4181e-01 -1.3859e-03 7.0189e-02 1.9121e-02 4.8462e+33
